Year | Année,Facility Name | Nom de l'installation,Sample Station Name | Nom de la station d'échantillonnage,Latitude | Latitude,Longitude | Longitude,Sample Type (English) | Type d'échantillon (anglais),Sample Type (French) | Type d'échantillon (français),Substance Name (English) | Nom de substance (anglais),Substance Name (French) | Nom de substance (français),Statistical Quantity (English) | Quantité statistique (anglais),Statistical Quantity (French) | Quantité statistique (français),<,Result | Résultat,Units | Unités
2022,SRBT,NE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.72,Bq/m3
2022,SRBT,NE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.72,Bq/m3
2022,SRBT,NE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.72,Bq/m3
2022,SRBT,N250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.31,Bq/m3
2022,SRBT,N500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.86,Bq/m3
2022,SRBT,N1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,NW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.57,Bq/m3
2022,SRBT,NW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.6,Bq/m3
2022,SRBT,NW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,NW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,W250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.83,Bq/m3
2022,SRBT,W500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.83,Bq/m3
2022,SRBT,W1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,SW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.89,Bq/m3
2022,SRBT,SW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,SW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,SW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,S250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.23,Bq/m3
2022,SRBT,S500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.63,Bq/m3
2022,SRBT,S1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,SE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2.94,Bq/m3
2022,SRBT,SE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.74,Bq/m3
2022,SRBT,SE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.74,Bq/m3
2022,SRBT,SE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,E250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2.31,Bq/m3
2022,SRBT,E500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,E1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,NE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2.51,Bq/m3
2022,SRBT,NE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.89,Bq/m3
2022,SRBT,NE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,NE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,N250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.67,Bq/m3
2022,SRBT,N500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,N1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,NW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.83,Bq/m3
2022,SRBT,NW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.83,Bq/m3
2022,SRBT,NW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,NW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,W250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.6,Bq/m3
2022,SRBT,W500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,W1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.77,Bq/m3
2022,SRBT,SW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,SW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,SW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,SW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,S250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.8,Bq/m3
2022,SRBT,S500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,S1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,SE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2.07,Bq/m3
2022,SRBT,SE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.67,Bq/m3
2022,SRBT,SE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.67,Bq/m3
2022,SRBT,SE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.77,Bq/m3
2022,SRBT,E250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.57,Bq/m3
2022,SRBT,E500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,E1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,NE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.17,Bq/m3
2022,SRBT,NE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,NE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,NE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.65,Bq/m3
2022,SRBT,N250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,3,Bq/m3
2022,SRBT,N500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,N1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,NW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,3.32,Bq/m3
2022,SRBT,NW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.75,Bq/m3
2022,SRBT,NW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,NW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,W250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,3.32,Bq/m3
2022,SRBT,W500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.93,Bq/m3
2022,SRBT,W1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.96,Bq/m3
2022,SRBT,SW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,SW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,SW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,SW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,S250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,S500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,S1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,SE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.71,Bq/m3
2022,SRBT,SE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,SE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,SE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,E250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.21,Bq/m3
2022,SRBT,E500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,E1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,NE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,16.54,Bq/m3
2022,SRBT,NE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.75,Bq/m3
2022,SRBT,NE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,NE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,N250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.21,Bq/m3
2022,SRBT,N500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1,Bq/m3
2022,SRBT,N1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,NW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,3.36,Bq/m3
2022,SRBT,NW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.54,Bq/m3
2022,SRBT,NW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.79,Bq/m3
2022,SRBT,NW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,W250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,3.39,Bq/m3
2022,SRBT,W500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.57,Bq/m3
2022,SRBT,W1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.32,Bq/m3
2022,SRBT,SW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.04,Bq/m3
2022,SRBT,SW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,SW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,SW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,S250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2.14,Bq/m3
2022,SRBT,S500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.14,Bq/m3
2022,SRBT,S1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,SE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,5.07,Bq/m3
2022,SRBT,SE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2.25,Bq/m3
2022,SRBT,SE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.21,Bq/m3
2022,SRBT,SE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,E250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,7.04,Bq/m3
2022,SRBT,E500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.71,Bq/m3
2022,SRBT,E1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.14,Bq/m3
2022,SRBT,NE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,5.79,Bq/m3
2022,SRBT,NE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.64,Bq/m3
2022,SRBT,NE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,NE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.71,Bq/m3
2022,SRBT,N250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2,Bq/m3
2022,SRBT,N500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.03,Bq/m3
2022,SRBT,N1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,NW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2.28,Bq/m3
2022,SRBT,NW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,NW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,NW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,W250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.9,Bq/m3
2022,SRBT,W500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,W1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,SW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,SW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,SW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.34,Bq/m3
2022,SRBT,SW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,S250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.93,Bq/m3
2022,SRBT,S500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.93,Bq/m3
2022,SRBT,S1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.34,Bq/m3
2022,SRBT,SE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2.83,Bq/m3
2022,SRBT,SE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.59,Bq/m3
2022,SRBT,SE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.14,Bq/m3
2022,SRBT,SE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.76,Bq/m3
2022,SRBT,E250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,6.69,Bq/m3
2022,SRBT,E500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.24,Bq/m3
2022,SRBT,E1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,NE250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,10.45,Bq/m3
2022,SRBT,NE500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,2.1,Bq/m3
2022,SRBT,NE1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.72,Bq/m3
2022,SRBT,NE2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.66,Bq/m3
2022,SRBT,N250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.77,Bq/m3
2022,SRBT,N500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.69,Bq/m3
2022,SRBT,N1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,NW250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,3.17,Bq/m3
2022,SRBT,NW500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.26,Bq/m3
2022,SRBT,NW1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,NW2000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.55,Bq/m3
2022,SRBT,W250,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.49,Bq/m3
2022,SRBT,W500,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,0.57,Bq/m3
2022,SRBT,W1000,45.8054,-77.1180,Air Quality,Qualité de l'air,Tritium Oxide (HTO),Tritium (Eau tritiée),Monthly Total,Total mensuel,,1.29,Bq/m3
