Year,Facility Name ,Sample Station Name,Latitude ,Longitude ,Sample Type en,Sample Type fr,Substance Name en,Substance Name fr,Statistical Quantity en,Statistical Quantity fr,energy_below_1_mev,Result,Units
2011,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.8,mBq/L
2011,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.8,mBq/L
2011,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,4.1,mBq/L
2011,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,5.1,mBq/L
2011,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,2.1,mBq/L
2011,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,2.5,mBq/L
2011,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,3.6,mBq/L
2011,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,3.3,mBq/L
2011,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,2.1,mBq/L
2011,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,6.5,mBq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.3,Bq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.2,Bq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.6,Bq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,5.7,Bq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.3,Bq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.2,Bq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.6,Bq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.3,Bq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.8,mBq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1.4,mBq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.7,mBq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.7,mBq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.9,mBq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1.8,mBq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1,mBq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.6,mBq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,5.3,mBq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,7,mBq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,2.3,mBq/L
2012,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,3,mBq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,1.5,mBq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,3.9,mBq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,2.1,mBq/L
2012,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,3.1,mBq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,0.9,Bq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,0.9,Bq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,0.9,Bq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,0.9,Bq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,0.9,Bq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,0.9,Bq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,1.3,Bq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,1.6,Bq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.7,mBq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1.7,mBq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1,mBq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.6,mBq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1.2,mBq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1.2,mBq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.6,mBq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.6,mBq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,2.5,mBq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,1.3,mBq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,1.7,mBq/L
2013,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,1.2,mBq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,2.8,mBq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,2.9,mBq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,2.3,mBq/L
2013,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,2.3,mBq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.2,Bq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.2,Bq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.6,Bq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.4,Bq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.3,Bq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.3,Bq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.6,Bq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,<,3.5,Bq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.8,mBq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.7,mBq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1.3,mBq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,3.7,mBq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.5,mBq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.7,mBq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.5,mBq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.9,mBq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,3.9,mBq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,3,mBq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,6.8,mBq/L
2014,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,5.3,mBq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,7,mBq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,2.8,mBq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,8.8,mBq/L
2014,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,<,2.4,mBq/L
2015,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,1.7,Bq/L
2015,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,1.6,Bq/L
2015,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,1.6,Bq/L
2015,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,1.9,Bq/L
2015,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,0.9,Bq/L
2015,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,1.5,Bq/L
2015,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,1.3,Bq/L
2015,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,1.8,Bq/L
2015,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.5,mBq/L
2015,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,2.4,mBq/L
2015,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.5,mBq/L
2015,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1.4,mBq/L
2015,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,5.8,mBq/L
2015,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,2.5,mBq/L
2015,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.7,mBq/L
