"year","facility_name","sample_station_name","latitude","longitude","sample_type_en","sample_type_fr","substance_name_en","substance_name_fr","statistical_quantity_en","statistical_quantity_fr","energy_below_1_mev","result","units","sample_category"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.028,"Bq/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",0.096,"Bq/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",792,"Bq/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.018,"Bq/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",0.85,"Bq/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Chemical Oxygen Demand","Demande chimique en oxygène","Annual Average","Moyenne Annuelle","",18,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","pH","pH","Annual Average","Moyenne Annuelle","",7.51,"pH","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Kjeldahl Nitrogen","Azote Kjeldahl total","Annual Average","Moyenne Annuelle","",0.27,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Nitrates","Nitrates","Annual Average","Moyenne Annuelle","",0.74,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Dissolved Organic Carbon","Carbone organique dissous","Annual Average","Moyenne Annuelle","",6.72,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Organic Carbon","Carbone organique total","Annual Average","Moyenne Annuelle","",7.18,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Phosphorus","Phosphore","Annual Average","Moyenne Annuelle","<",0.02,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Conductivity","Conductivité","Annual Average","Moyenne Annuelle","",259.5,"?S/cm","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Suspended Solids","Total des solide en suspension","Annual Average","Moyenne Annuelle","<",0.8,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Dissolved Solids","Matières dissoutes totales","Annual Average","Moyenne Annuelle","",185,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Aluminum","Aluminium","Annual Average","Moyenne Annuelle","",130,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Boron","Bore","Annual Average","Moyenne Annuelle","",6.9,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cadmium","Cadmium","Annual Average","Moyenne Annuelle","<",0.07,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Copper","Cuivre","Annual Average","Moyenne Annuelle","<",1,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Strontium","Strontium","Annual Average","Moyenne Annuelle","",73,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Vanadium","Vanadium","Annual Average","Moyenne Annuelle","<",0.55,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Zinc","Zinc","Annual Average","Moyenne Annuelle","",3.55,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Iron","Fer","Annual Average","Moyenne Annuelle","",340,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Uranium","Uranium","Annual Average","Moyenne Annuelle","",0.15,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Antimony","Antimoine","Annual Average","Moyenne Annuelle","<",0.04,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Arsenic","Arsenic","Annual Average","Moyenne Annuelle","",0.44,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Mercury","Mercure","Annual Average","Moyenne Annuelle","",0.005,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Phenolics","Phénoliques","Annual Average","Moyenne Annuelle","<",2.1,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Solvent Extractables","Extractibles au solvant","Annual Average","Moyenne Annuelle","",3,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Barium","Baryum","Annual Average","Moyenne Annuelle","",21.25,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Sulphate","Sulfate","Annual Average","Moyenne Annuelle","",7.03,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Chloride","Chloride","Annual Average","Moyenne Annuelle","",77.1,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",4128,"m3/day | m3/jour","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Alkalinity","Alcalinité totale","Annual Average","Moyenne Annuelle","",23.5,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Dissolved Oxygen","Oxygène dissous","Annual Average","Moyenne Annuelle","",10.2,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Hardness","Dureté totale ","Annual Average","Moyenne Annuelle","",47.5,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Chemical Oxygen Demand","Demande chimique en oxygène","Annual Average","Moyenne Annuelle","",17.5,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","pH","pH","Annual Average","Moyenne Annuelle","",7.68,"pH","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Kjeldahl Nitrogen","Azote Kjeldahl total","Annual Average","Moyenne Annuelle","",0.23,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Nitrates","Nitrates","Annual Average","Moyenne Annuelle","",0.12,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Dissolved Organic Carbon","Carbone organique dissous","Annual Average","Moyenne Annuelle","",5.69,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Organic Carbon","Carbone organique total","Annual Average","Moyenne Annuelle","",5.95,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Phosphorus","Phosphore","Annual Average","Moyenne Annuelle","",0.07,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Conductivity","Conductivité","Annual Average","Moyenne Annuelle","",329,"?S/cm","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Suspended Solids","Total des solide en suspension","Annual Average","Moyenne Annuelle","",2.7,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Dissolved Solids","Matières dissoutes totales","Annual Average","Moyenne Annuelle","",195,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Aluminum","Aluminium","Annual Average","Moyenne Annuelle","",37.5,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Boron","Bore","Annual Average","Moyenne Annuelle","",65,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Strontium","Strontium","Annual Average","Moyenne Annuelle","",110,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Vanadium","Vanadium","Annual Average","Moyenne Annuelle","<",0.7,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Zinc","Zinc","Annual Average","Moyenne Annuelle","<",1.5,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Iron","Fer","Annual Average","Moyenne Annuelle","",175,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Uranium","Uranium","Annual Average","Moyenne Annuelle","",1.025,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Arsenic","Arsenic","Annual Average","Moyenne Annuelle","",0.11,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Mercury","Mercure","Annual Average","Moyenne Annuelle","<",0.001,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Phenolics","Phénoliques","Annual Average","Moyenne Annuelle","",7.55,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Solvent Extractables","Extractibles au solvant","Annual Average","Moyenne Annuelle","",1.2,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Barium","Baryum","Annual Average","Moyenne Annuelle","",25.55,"?g/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Sulphate","Sulfate","Annual Average","Moyenne Annuelle","",18.2,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",27.3,"m3/day | m3/jour","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Alkalinity","Alcalinité totale","Annual Average","Moyenne Annuelle","",110,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Dissolved Oxygen","Oxygène dissous","Annual Average","Moyenne Annuelle","",9.87,"mg/L","Abiotic"
2021,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Hardness","Dureté totale ","Annual Average","Moyenne Annuelle","",120,"mg/L","Abiotic"
2021,"Chalk River Laboratories","WMA B at Hydro Line",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",1120,"Bq/L","Abiotic"
2021,"Chalk River Laboratories","WMA B at Hydro Line",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.023,"Bq/L","Abiotic"
2021,"Chalk River Laboratories","WMA B at Hydro Line",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",59,"Bq/L","Abiotic"
2021,"Chalk River Laboratories","East Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",276,"m3/day | m3/jour","Abiotic"
